"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1013",NA,"Tyson Chandler","C",82,39,68,43,68,79,90,NA,NA,NA
"1014",NA,"Ron Harper","PG",82,72,61,70,79,82,46,NA,NA,NA
"1015",NA,"Steve Kerr","PG",82,89,49,77,72,65,32,NA,NA,NA
"1016",NA,"Devin Booker","SG",82,84,55,68,73,58,40,NA,NA,NA
"1017",NA,"Isaiah Thomas","PG",82,83,53,84,82,54,31,NA,NA,NA
"1018",NA,"Kristaps Porzingis","PF",82,77,72,44,67,68,75,NA,NA,NA
"1019",NA,"Demar Derozan","SG",82,75,74,70,78,59,46,NA,NA,NA
"1020",NA,"Klay Thompson","SG",82,83,61,60,72,74,38,NA,NA,NA
"1021",NA,"Kyrie Irving","PG",82,86,57,78,78,54,34,NA,NA,NA
"1022",NA,"Marc Gasol","C",82,69,74,57,61,77,63,NA,NA,NA
"1023",NA,"Rudy Gobert","C",82,42,69,33,62,80,85,NA,NA,NA
"1024",NA,"Nikola Jokic","C",82,71,73,70,70,58,81,NA,NA,NA
"1025",NA,"Louis Williams","SG",82,88,58,83,71,58,37,NA,NA,NA
"1026",NA,"Jalen Rose","SF",82,79,67,78,75,67,38,NA,NA,NA
"1027",NA,"David Wesley","SG",82,88,60,71,80,66,40,NA,NA,NA
"1028",NA,"Chris Mullin","SF",82,83,63,64,75,74,54,NA,NA,NA
"1029",NA,"Lance Stephenson","SG",82,77,67,73,80,72,65,NA,NA,NA
"1030",NA,"Shawn Bradley","C",82,54,73,31,49,75,85,NA,NA,NA
"1031",NA,"Chris Andersen","C",82,58,65,39,76,77,92,NA,NA,NA
"1032",NA,"Courtney Lee","SG",82,82,62,58,76,73,37,NA,NA,NA
"1033",NA,"Cedric Ceballos","SF",82,80,78,53,80,69,64,NA,NA,NA
"1034",NA,"Phil Jackson","PF",82,67,72,44,69,74,81,NA,NA,NA
"1035",NA,"P.J. Brown","C",82,50,70,43,67,82,82,NA,NA,NA
"1036",NA,"Dell Curry","SG",82,91,54,68,73,57,48,NA,NA,NA
"1037",NA,"Boris Diaw","PF",82,80,74,81,72,67,73,NA,NA,NA
"1038",NA,"Luol Deng","SF",82,77,67,56,79,76,57,NA,NA,NA
"1039",NA,"Craig Ehlo","SG",82,86,56,68,72,65,50,NA,NA,NA
"1040",NA,"Zach Randolph","PF",82,65,72,48,66,66,81,NA,NA,NA
"1041",NA,"Baron Davis","PG",82,75,60,87,84,70,60,NA,NA,NA
"1042",NA,"Eric Bledsoe","PG",82,73,57,78,83,69,40,NA,NA,NA
"1043",NA,"Sam Cassell","PG",82,82,63,84,77,68,45,NA,NA,NA
"1044",NA,"Javale McGee","C",82,38,74,34,67,73,92,NA,NA,NA
"1045",NA,"Nene","PF",82,48,75,51,69,64,86,NA,NA,NA
"1046",NA,"Christian Laettner","PF",82,68,73,56,63,71,80,NA,NA,NA
"1047",NA,"Jonas Valanciunas","C",82,54,72,42,65,65,92,NA,NA,NA
"1048",NA,"Clint Capela","C",82,38,71,38,69,74,91,NA,NA,NA
"1049",NA,"Vince Carter","SF",82,78,76,74,84,73,69,NA,NA,NA
"1050",NA,"Kevin Durant","SF",82,76,69,68,71,61,56,NA,NA,NA
"1051",NA,"Alton Lister","C",82,44,68,39,55,74,91,NA,NA,NA
"1052",NA,"Michael Finley","SF",82,81,72,69,82,62,51,NA,NA,NA
"1053",NA,"Channing Frye","PF",82,78,66,42,64,65,68,NA,NA,NA
"1054",NA,"Vinny Del Negro","SG",82,86,51,77,73,66,39,NA,NA,NA
"1055",NA,"Shane Battier","SF",82,75,61,62,79,80,51,NA,NA,NA
"1056",NA,"Randy Foye","SG",82,82,60,73,76,66,35,NA,NA,NA
"1057",NA,"Nate McMillan","PG",82,77,52,83,80,79,58,NA,NA,NA
"1058",NA,"Reggie Jackson","PG",82,75,57,82,80,64,47,NA,NA,NA
"1059",NA,"Scottie Pippen","SF",82,75,72,75,77,75,56,NA,NA,NA
"1060",NA,"Latrell Sprewell","SF",82,79,71,76,78,67,41,NA,NA,NA
"1061",NA,"Mahmoud Adbul-Rauf","PG",82,84,59,78,77,56,34,NA,NA,NA
"1062",NA,"Joe Johnson","SF",82,79,69,72,76,65,47,NA,NA,NA
"1063",NA,"Darren Collison","PG",82,84,54,93,80,64,38,NA,NA,NA
"1064",NA,"Carmelo Anthony","SF",82,83,69,69,78,64,51,NA,NA,NA
"1065",NA,"Corliss Williamson","SF",82,60,79,65,78,73,86,NA,NA,NA
"1066",NA,"T.J. Warren","SF",82,81,71,59,70,70,80,NA,NA,NA
"1067",NA,"Khris Middleton","SG",82,87,68,71,66,73,47,NA,NA,NA
"1068",NA,"Lebron James","SF",82,67,67,73,90,71,53,NA,NA,NA
"1069",NA,"Brook Lopez","C",82,76,81,52,60,67,84,NA,NA,NA
"1070",NA,"Dennis Schroder","PG",82,83,56,89,81,62,36,NA,NA,NA
"1071",NA,"Lonzo Ball","PG",82,78,61,93,80,71,73,NA,NA,NA
"1072",NA,"Lauri Markkanen","PF",82,83,71,55,63,56,84,NA,NA,NA
"1073",NA,"Spencer Dinwiddie","PG",82,84,60,86,71,61,43,NA,NA,NA
"1074",NA,"Jamal Murray","SG",82,90,57,79,76,57,44,NA,NA,NA
"1075",NA,"Jaylen Brown","SF",82,80,72,64,81,71,55,NA,NA,NA
"1076",NA,"Rodney Hood","SG",82,88,65,66,71,68,56,NA,NA,NA
"1077",NA,"Demarre Carroll","SF",81,77,67,66,75,76,54,NA,NA,NA
"1078",NA,"Corey Maggette","SF",81,81,72,73,82,74,53,NA,NA,NA
"1079",NA,"Caron Butler","SF",81,80,69,76,78,66,42,NA,NA,NA
"1080",NA,"Evan Turner","SF",81,75,62,87,81,64,58,NA,NA,NA
"1081",NA,"Marco Belinelli","SG",81,86,56,71,69,60,36,NA,NA,NA
"1082",NA,"Kyle Korver","SG",81,87,52,75,63,61,46,NA,NA,NA
"1083",NA,"Brian Grant","PF",81,61,65,41,66,69,90,NA,NA,NA
"1084",NA,"Steve Smith","SG",81,82,70,67,74,69,51,NA,NA,NA
"1085",NA,"Chuck Persons","SF",81,84,61,65,61,67,51,NA,NA,NA
"1086",NA,"Gerald Green","SG",81,80,68,58,77,59,43,NA,NA,NA
"1087",NA,"Gerald Henderson","SG",81,81,72,61,78,66,39,NA,NA,NA
"1088",NA,"Thabo Sefolosha","SF",81,68,70,52,77,75,53,NA,NA,NA
"1089",NA,"Otto Porter","SF",81,80,69,62,72,71,70,NA,NA,NA
"1090",NA,"Brendan Haywood","C",81,44,71,39,63,70,85,NA,NA,NA
"1091",NA,"Paul Pierce","SF",81,79,63,64,68,67,51,NA,NA,NA
"1092",NA,"Nick Van Exel","PG",81,83,51,85,80,56,38,NA,NA,NA
"1093",NA,"Travis Best","PG",81,69,61,87,75,70,41,NA,NA,NA
"1094",NA,"Trevor Ariza","SF",81,72,70,60,79,76,52,NA,NA,NA
"1095",NA,"Avery Bradley","SG",81,76,54,61,78,79,36,NA,NA,NA
"1096",NA,"Rodney Rogers","PF",81,75,76,61,73,72,62,NA,NA,NA
"1097",NA,"Byron Scott","SG",81,83,61,66,76,64,39,NA,NA,NA
"1098",NA,"Daniel Gibson","PG",81,85,66,71,77,63,41,NA,NA,NA
"1099",NA,"Jeff Green","SF",81,77,73,50,74,70,71,NA,NA,NA
"1100",NA,"Don Nelson","SF",81,74,68,68,74,70,72,NA,NA,NA
"1101",NA,"Dan Majerle","SG",81,82,61,58,82,78,52,NA,NA,NA
"1102",NA,"Stacey Augmon","SG",81,74,69,73,75,75,57,NA,NA,NA
"1103",NA,"Jamal Crawford","SG",81,81,58,69,74,58,33,NA,NA,NA
"1104",NA,"Tree Rollins","C",81,44,65,29,53,71,87,NA,NA,NA
"1105",NA,"Hersey Hawkins","SG",81,80,60,67,77,69,45,NA,NA,NA
"1106",NA,"D.J. Augustin","PG",81,83,51,85,73,51,34,NA,NA,NA
"1107",NA,"Jason Williams","PG",81,75,51,92,74,63,41,NA,NA,NA
"1108",NA,"Kurt Rambis","PF",81,51,64,39,65,70,87,NA,NA,NA
"1109",NA,"Byron Russell","SF",81,85,61,59,69,64,41,NA,NA,NA
"1110",NA,"Wesley Matthews","SG",81,80,67,67,79,68,38,NA,NA,NA
"1111",NA,"C.J. Miles","SF",81,81,62,66,70,66,43,NA,NA,NA
"1112",NA,"Danilo Gallinari","SF",81,82,67,61,69,61,57,NA,NA,NA
"1113",NA,"Derek Harper","PG",81,78,57,80,77,72,34,NA,NA,NA
"1114",NA,"Bobby Jackson","PG",81,83,52,79,73,52,42,NA,NA,NA
"1115",NA,"Omri Casspi","SF",81,70,72,55,72,65,74,NA,NA,NA
"1116",NA,"Wilson Chandler","SF",81,75,69,57,76,68,61,NA,NA,NA
"1117",NA,"Sam Perkins","PF",81,76,70,42,63,70,81,NA,NA,NA
"1118",NA,"Dennis Rodman","PF",81,44,64,49,79,78,94,NA,NA,NA
"1119",NA,"Marcin Gortat","C",81,53,71,46,68,69,87,NA,NA,NA
"1120",NA,"Victor Oladipo","SG",81,78,66,70,84,69,44,NA,NA,NA
"1121",NA,"Luke Walton","PF",81,80,64,76,77,72,60,NA,NA,NA
"1122",NA,"Jianlian Yi","PF",81,69,72,56,73,70,78,NA,NA,NA
"1123",NA,"Gary Trent","C",81,53,76,43,68,68,83,NA,NA,NA
"1124",NA,"Shawn Marion","SF",81,69,75,57,76,75,82,NA,NA,NA
"1125",NA,"Clemon Johnson","C",81,47,72,45,59,68,85,NA,NA,NA
"1126",NA,"Eric Gordon","SG",81,82,61,67,80,67,32,NA,NA,NA
"1127",NA,"Robin Lopez","C",81,55,71,43,59,68,90,NA,NA,NA
"1128",NA,"Omer Asik","C",81,40,69,39,63,67,90,NA,NA,NA
"1129",NA,"Robert Horry","SF",81,73,71,60,70,72,69,NA,NA,NA
"1130",NA,"Carl Landry","PF",81,66,73,39,68,65,82,NA,NA,NA
"1131",NA,"Antonio McDyess","PF",81,54,73,41,65,76,80,NA,NA,NA
"1132",NA,"Tracy McGrady","SG",81,78,76,69,75,67,61,NA,NA,NA
"1133",NA,"Lindsey Hunter","PG",81,83,51,80,81,64,37,NA,NA,NA
"1134",NA,"Paul Millsap","PF",81,65,76,62,70,78,64,NA,NA,NA
"1135",NA,"Kemba Walker","PG",81,82,54,81,78,60,40,NA,NA,NA
"1136",NA,"Mike Conley","PG",81,82,50,83,77,67,36,NA,NA,NA
"1137",NA,"Blake Griffin","PF",81,68,81,68,80,61,67,NA,NA,NA
"1138",NA,"Gordon Hayward","SF",81,78,63,68,72,61,52,NA,NA,NA
"1139",NA,"Deandre Jordan","C",81,36,71,34,73,74,88,NA,NA,NA
"1140",NA,"Draymond Green","PF",81,59,64,74,80,86,63,NA,NA,NA
"1141",NA,"Kyle Lowry","PG",81,81,56,80,83,72,46,NA,NA,NA
"1142",NA,"Craig Hodges","SG",81,89,46,78,72,53,35,NA,NA,NA
"1143",NA,"Eric Snow","PG",81,68,61,82,72,74,41,NA,NA,NA
"1144",NA,"Darryl Dawkins","C",81,51,80,36,69,67,82,NA,NA,NA
"1145",NA,"Aaron McKie","PG",81,79,64,78,75,73,45,NA,NA,NA
"1146",NA,"Jimmy Butler","SG",80,72,68,60,85,71,61,NA,NA,NA
"1147",NA,"Mo Williams","PG",80,87,50,87,77,63,37,NA,NA,NA
"1148",NA,"Lamarcus Aldridge","PF",80,70,73,48,65,67,67,NA,NA,NA
"1149",NA,"Eric Bledsoe","PG",80,75,57,78,82,69,45,NA,NA,NA
"1150",NA,"Andrew Wiggins","SF",80,79,65,59,79,62,42,NA,NA,NA
"1151",NA,"C.J. McCollum","SG",80,84,52,69,76,53,32,NA,NA,NA
"1152",NA,"Bradley Beal","SG",80,85,58,65,74,57,35,NA,NA,NA
"1153",NA,"Hassan Whiteside","C",80,51,68,38,68,70,86,NA,NA,NA
"1154",NA,"Al Horford","C",80,66,73,64,70,72,61,NA,NA,NA
"1155",NA,"Kevin Love","PF",80,72,71,52,69,58,78,NA,NA,NA
"1156",NA,"Jabari Parker","PF",80,75,81,64,80,65,56,NA,NA,NA
"1157",NA,"Joel Embiid","C",80,70,72,42,69,70,73,NA,NA,NA
"1158",NA,"Goran Dragic","PG",80,80,56,79,74,60,39,NA,NA,NA
"1159",NA,"Andre Drummond","C",80,35,76,38,71,73,91,NA,NA,NA
"1160",NA,"Rich Mahorn","C",80,48,64,35,56,71,83,NA,NA,NA
"1161",NA,"Bismack Biyombo","C",80,40,64,42,67,75,90,NA,NA,NA
"1162",NA,"Jeremy Lin","PG",80,77,54,82,75,63,43,NA,NA,NA
"1163",NA,"Marcus Thornton","PG",80,83,61,59,79,61,45,NA,NA,NA
"1164",NA,"Anthony Morrow","SF",80,83,56,71,68,49,37,NA,NA,NA
"1165",NA,"Darko Milicic","C",80,46,68,36,60,75,82,NA,NA,NA
"1166",NA,"Quincy Pondexter","PF",80,72,60,54,68,75,44,NA,NA,NA
"1167",NA,"Robert Pack","PG",80,71,62,83,80,51,38,NA,NA,NA
"1168",NA,"Jalen Rose","SF",80,75,66,78,74,67,38,NA,NA,NA
"1169",NA,"Brandan Wright","C",80,46,73,44,63,72,85,NA,NA,NA
"1170",NA,"Arron Afflalo","SG",80,80,62,62,77,69,42,NA,NA,NA
"1171",NA,"Greg Foster","PF",80,64,66,43,54,65,81,NA,NA,NA
"1172",NA,"Gary Payton","PG",80,77,57,77,71,73,40,NA,NA,NA
"1173",NA,"Spud Webb","PG",80,73,59,85,78,57,41,NA,NA,NA
"1174",NA,"James Posey","SF",80,78,61,61,78,77,51,NA,NA,NA
"1175",NA,"Courtney Lee","SG",80,82,62,58,76,67,37,NA,NA,NA
"1176",NA,"Greg Anthony","SG",80,79,52,84,75,62,35,NA,NA,NA
"1177",NA,"Danny Ainge","SG",80,79,54,80,73,67,38,NA,NA,NA
"1178",NA,"Harrison Barnes","SF",80,77,68,57,80,64,56,NA,NA,NA
"1179",NA,"Manute Bol","C",80,53,66,32,43,77,76,NA,NA,NA
"1180",NA,"Richard Jefferson","SF",80,76,70,69,77,71,47,NA,NA,NA
"1181",NA,"Damon Stoudamire","PG",80,82,48,83,76,51,39,NA,NA,NA
"1182",NA,"Anthony Davis","PF",80,61,75,51,78,73,70,NA,NA,NA
"1183",NA,"Kelenna Azubuike","SG",79,82,67,75,73,61,52,NA,NA,NA
"1184",NA,"Isaac Austin","PF",79,62,72,55,64,77,67,NA,NA,NA
"1185",NA,"Dion Waiters","SG",79,81,67,81,76,68,40,NA,NA,NA
"1186",NA,"Daequan Cook","SG",79,88,57,82,68,49,30,NA,NA,NA
"1187",NA,"Spencer Dinwiddie","PG",79,83,57,85,70,61,43,NA,NA,NA
"1188",NA,"T.J. Warren","SF",79,76,66,59,70,60,56,NA,NA,NA
"1189",NA,"Fred Hoiberg","SG",79,88,58,55,66,49,42,NA,NA,NA
"1190",NA,"Evan Fournier","SG",79,82,61,72,68,60,39,NA,NA,NA
"1191",NA,"Jason Tatum","SF",79,80,70,62,74,68,58,NA,NA,NA
"1192",NA,"Nick Young","SF",79,85,64,55,73,61,39,NA,NA,NA
"1193",NA,"P.J. Tucker","SF",79,67,64,59,77,77,59,NA,NA,NA
"1194",NA,"Jaylen Brown","SF",79,68,70,64,81,71,55,NA,NA,NA
"1195",NA,"Ben Simmons","SF",79,57,76,81,84,66,80,NA,NA,NA
"1196",NA,"De'Aaron Fox","PG",79,68,58,84,84,70,37,NA,NA,NA
"1197",NA,"D'Angelo Russell","PG",79,84,61,79,75,60,49,NA,NA,NA
"1198",NA,"Ricky Rubio","PG",79,81,52,88,72,70,48,NA,NA,NA
"1199",NA,"Tyreke Evans","SF",79,77,63,80,78,66,54,NA,NA,NA
"1200",NA,"Michael Beasley","PF",79,65,82,57,78,64,69,NA,NA,NA
"1201",NA,"T.J McConnel","PG",79,78,53,89,73,75,49,NA,NA,NA
"1202",NA,"Jusuf Nurkic","C",79,54,73,44,64,68,89,NA,NA,NA
"1203",NA,"Willie Cauley-Stein","C",79,54,70,37,69,73,88,NA,NA,NA
"1204",NA,"Julius Randle","PF",79,62,75,74,80,59,80,NA,NA,NA
"1205",NA,"Kyle Kuzma","PF",79,81,78,78,76,63,81,NA,NA,NA
"1206",NA,"John Collins","PF",79,56,76,48,73,68,89,NA,NA,NA
"1207",NA,"Jamal Murray","SG",79,87,55,71,76,57,44,NA,NA,NA
"1208",NA,"Tim Hardaway Jr.","SG",79,84,62,74,72,58,63,NA,NA,NA
"1209",NA,"Luc Mbah A Moute","PF",79,71,68,48,69,83,49,NA,NA,NA
"1210",NA,"Dario Saric","PF",79,77,72,73,70,62,79,NA,NA,NA
"1211",NA,"J.J. Redick","SG",79,88,51,64,65,57,35,NA,NA,NA
"1212",NA,"Jeremy Lamb","SG",79,84,63,68,70,61,61,NA,NA,NA
"1213",NA,"Buddy Hield","SG",79,85,54,63,73,62,63,NA,NA,NA
"1214",NA,"Danny Green","SG",79,79,59,66,74,76,43,NA,NA,NA
"1215",NA,"Rodney Hood","SG",79,84,64,66,68,68,40,NA,NA,NA
"1216",NA,"Drazen Petrovic","SG",79,86,56,62,68,54,41,NA,NA,NA
"1217",NA,"J.J. Barea","PG",79,81,50,82,74,56,41,NA,NA,NA
"1218",NA,"Sam Perkins","PF",79,73,68,42,63,70,79,NA,NA,NA
"1219",NA,"Nick Collison","PF",79,66,66,47,63,67,82,NA,NA,NA
"1220",NA,"Patrick Ewing","C",79,67,74,60,65,71,82,NA,NA,NA
"1221",NA,"Victor Oladipo","SG",79,73,63,70,83,69,44,NA,NA,NA
"1222",NA,"Chauncey Billups","PG",79,80,55,81,81,70,43,NA,NA,NA
"1223",NA,"Boris Diaw","PF",79,78,66,81,72,67,73,NA,NA,NA
"1224",NA,"A.C. Green","PF",79,62,69,43,76,74,85,NA,NA,NA
"1225",NA,"Tiago Splitter","C",79,50,68,39,65,74,75,NA,NA,NA
"1226",NA,"Michael Finley","SF",79,74,71,69,82,62,51,NA,NA,NA
"1227",NA,"George Hill","PG",79,76,57,81,80,62,46,NA,NA,NA
"1228",NA,"Robert Horry","SF",79,71,69,58,66,72,69,NA,NA,NA
"1229",NA,"Grant Hill","SF",79,72,72,76,77,71,62,NA,NA,NA
"1230",NA,"Marcin Gortat","C",79,50,69,46,68,69,83,NA,NA,NA
"1231",NA,"Bojan Bogdanovic","SF",79,81,65,57,71,57,46,NA,NA,NA
"1232",NA,"Charlie Ward","PG",79,70,50,77,82,75,47,NA,NA,NA
"1233",NA,"Mike Bibby","PG",79,81,55,82,74,64,44,NA,NA,NA
"1234",NA,"Lonzo Ball","PG",79,76,60,89,79,68,69,NA,NA,NA
"1235",NA,"Robert Covington","SF",79,71,61,60,74,81,72,NA,NA,NA
"1236",NA,"Tobias Harris","SF",79,76,70,63,70,62,74,NA,NA,NA
"1237",NA,"Larry Hughes","SG",79,79,59,75,74,65,42,NA,NA,NA
"1238",NA,"Larry Siegfried","PG",79,83,56,64,80,64,32,NA,NA,NA
"1239",NA,"Vince Carter","SF",79,77,70,74,77,73,69,NA,NA,NA
"1240",NA,"Bonzi Wells","SF",79,69,67,63,80,74,60,NA,NA,NA
"1241",NA,"Nate Thurmond","C",79,46,69,43,63,77,96,NA,NA,NA
"1242",NA,"Marvin Williams","PF",79,73,70,55,72,61,70,NA,NA,NA
"1243",NA,"Ray Allen","SG",79,82,63,62,72,63,46,NA,NA,NA
"1244",NA,"Bruce Bowen","SF",79,72,57,56,75,78,50,NA,NA,NA
"1245",NA,"Reggie Williams","SF",79,73,68,70,71,69,51,NA,NA,NA
"1246",NA,"Brian Grant","PF",79,60,63,41,66,69,86,NA,NA,NA
"1247",NA,"Sarunas Marciulionis","SG",79,79,62,61,82,71,53,NA,NA,NA
"1248",NA,"Javale McGee","C",79,38,71,34,67,73,89,NA,NA,NA
"1249",NA,"Thaddeus Young","PF",79,71,74,52,75,66,76,NA,NA,NA
"1250",NA,"Nick Van Exel","SG",79,83,51,76,78,56,38,NA,NA,NA
"1251",NA,"Jerry Stackhouse","SG",79,80,67,67,73,61,46,NA,NA,NA
"1252",NA,"Shawn Bradley","C",79,52,71,31,46,71,81,NA,NA,NA
"1253",NA,"Ryan Anderson","PF",79,81,74,47,57,62,68,NA,NA,NA
"1254",NA,"J.J. Redick","SG",79,86,50,64,69,57,34,NA,NA,NA
"1255",NA,"Steve Novak","SF",79,85,56,52,61,48,44,NA,NA,NA
"1256",NA,"Raef Lafrentz","C",79,73,75,49,64,74,85,NA,NA,NA
"1257",NA,"Darren Collison","PG",79,83,54,80,78,64,38,NA,NA,NA
"1258",NA,"Jarrett Jack","PG",79,82,55,83,74,58,42,NA,NA,NA
"1259",NA,"Trevor Ariza","SF",79,66,65,60,73,76,52,NA,NA,NA
"1260",NA,"Jud Buechler","SF",79,84,61,59,71,61,55,NA,NA,NA
"1261",NA,"Rodney Stuckey","SG",79,81,64,66,79,59,42,NA,NA,NA
"1262",NA,"Hakeem Olajuwon","C",79,58,77,54,57,74,77,NA,NA,NA
"1263",NA,"Amir Johnson","PF",79,54,70,45,67,68,83,NA,NA,NA
"1264",NA,"Carmelo Anthony","SF",79,81,68,68,77,64,51,NA,NA,NA
"1265",NA,"Kristaps Porzingis","PF",79,74,72,40,67,64,62,NA,NA,NA
"1266",NA,"Brook Lopez","C",79,69,76,47,57,62,59,NA,NA,NA
"1267",NA,"Dwight Howard","C",79,38,75,39,73,74,90,NA,NA,NA
"1268",NA,"Devin Booker","SG",79,79,52,70,68,54,35,NA,NA,NA
"1269",NA,"Luc Mbah A Moute","PF",79,68,67,48,69,79,49,NA,NA,NA
"1270",NA,"D'Angelo Russell","PG",79,75,57,82,75,57,49,NA,NA,NA
"1271",NA,"Joel Embiid","C",79,57,69,36,66,68,81,NA,NA,NA
"1272",NA,"Brian Scalabrine","PF",79,86,58,60,58,57,74,NA,NA,NA
"1273",NA,"Tyler Johnson","SG",79,85,61,73,72,61,43,NA,NA,NA
"1274",NA,"Kris Dunn","PG",79,74,62,89,79,73,47,NA,NA,NA
"1275",NA,"Rondae Hollis-Jefferson","SF",79,60,73,69,77,70,84,NA,NA,NA
"1276",NA,"Elfrid Payton","PG",79,69,56,88,78,72,55,NA,NA,NA
"1277",NA,"Shabazz Napier","PG",79,83,52,81,77,62,43,NA,NA,NA
"1278",NA,"Trey Lyles","PF",79,74,71,53,69,67,86,NA,NA,NA
"1279",NA,"Kelly Olynyk","C",79,74,78,57,62,63,69,NA,NA,NA
"1280",NA,"Frank Kaminsky","C",79,76,71,49,63,56,66,NA,NA,NA
"1281",NA,"Mike Scott","PF",79,73,72,42,66,66,74,NA,NA,NA
"1282",NA,"Nik Stauskas","SG",79,82,56,75,66,55,43,NA,NA,NA
"1283",NA,"Alex Len","C",79,55,69,57,62,67,95,NA,NA,NA
"1284",NA,"Kenneth Faried","PF",79,50,76,45,74,69,87,NA,NA,NA
"1285",NA,"Caris Levert","SG",79,79,68,85,79,70,56,NA,NA,NA
"1286",NA,"E'Twaun Moore","SG",79,86,59,69,77,57,38,NA,NA,NA
"1287",NA,"Alec Burks","SG",79,79,65,78,74,66,62,NA,NA,NA
"1288",NA,"Austin Rivers","SG",79,79,59,77,75,65,36,NA,NA,NA
"1289",NA,"Josh Richardson","SG",79,81,64,60,72,73,41,NA,NA,NA
"1290",NA,"Wayne Selden Jr.","SG",79,86,68,76,74,57,33,NA,NA,NA
"1291",NA,"Fred Vanvleet","PG",79,84,53,88,74,64,35,NA,NA,NA
"1292",NA,"Darius Miller","SF",79,85,58,54,74,65,39,NA,NA,NA
"1293",NA,"Jahlil Okafor","C",79,60,81,55,76,57,83,NA,NA,NA
"1294",NA,"Shelvin Mack","PG",79,84,51,91,80,60,43,NA,NA,NA
"1295",NA,"Tomas Satoransky","PG",79,86,63,86,75,66,47,NA,NA,NA
"1296",NA,"Josh Hart","SG",79,78,61,82,76,68,79,NA,NA,NA
"1297",NA,"Doug McDermott","SF",78,85,69,53,62,52,44,NA,NA,NA
"1298",NA,"Mario Hezonja","SG",78,82,62,64,77,61,48,NA,NA,NA
"1299",NA,"Montrezl Harrell","PF",78,54,80,41,68,59,83,NA,NA,NA
"1300",NA,"Yogi Ferrell","PG",78,83,49,82,74,58,41,NA,NA,NA
"1301",NA,"Alton Lister","C",78,40,61,39,54,73,87,NA,NA,NA
"1302",NA,"Toni Kukoc","SF",78,78,66,68,63,58,53,NA,NA,NA
"1303",NA,"Bill Cartwright","C",78,50,66,34,59,70,69,NA,NA,NA
"1304",NA,"Pau Gasol","C",78,68,73,58,58,68,77,NA,NA,NA
"1305",NA,"Jeff Teague","PG",78,77,57,84,80,67,39,NA,NA,NA
"1306",NA,"Dwyane Wade","PG",78,71,68,78,79,73,49,NA,NA,NA
"1307",NA,"George Hill","PG",78,79,55,78,75,68,42,NA,NA,NA
"1308",NA,"Avery Bradley","SG",78,76,51,61,75,75,43,NA,NA,NA
"1309",NA,"Myles Turner","C",78,68,68,37,64,67,68,NA,NA,NA
"1310",NA,"Dee Brown","PG",78,78,64,72,78,64,42,NA,NA,NA
"1311",NA,"Dell Curry","SG",78,87,53,61,71,57,48,NA,NA,NA
"1312",NA,"John Salley","PF",78,47,68,39,63,66,79,NA,NA,NA
"1313",NA,"Chris Andersen","C",78,58,65,39,76,77,83,NA,NA,NA
"1314",NA,"Josh McRoberts","PF",78,70,66,73,70,65,61,NA,NA,NA
"1315",NA,"Keith Van Horn","SF",78,81,60,61,64,57,55,NA,NA,NA
"1316",NA,"Devean George","SF",78,77,61,54,75,67,48,NA,NA,NA
"1317",NA,"Jeff Green","SF",78,70,71,50,74,70,71,NA,NA,NA
"1318",NA,"Darko Milicic","C",78,46,65,36,60,75,80,NA,NA,NA
"1319",NA,"Sasha Vujacic","SG",78,80,51,75,74,60,48,NA,NA,NA
"1320",NA,"Cedric Ceballos","SF",78,75,69,53,80,69,64,NA,NA,NA
"1321",NA,"Brendan Haywood","C",78,43,69,39,62,69,79,NA,NA,NA
"1322",NA,"Andrei Kirilenko","PF",78,74,70,46,68,78,61,NA,NA,NA
"1323",NA,"Derrick Favors","PF",78,46,78,47,73,72,71,NA,NA,NA
"1324",NA,"Hubert Davis","SG",78,86,58,62,66,63,34,NA,NA,NA
"1325",NA,"Greg Ostertag","C",78,41,62,31,57,73,82,NA,NA,NA
"1326",NA,"Devin Harris","PG",78,75,52,82,78,56,37,NA,NA,NA
"1327",NA,"Trevor Booker","PF",78,60,71,48,74,56,84,NA,NA,NA
"1328",NA,"Tyronn Lue","PG",78,77,49,81,75,67,39,NA,NA,NA
"1329",NA,"Mike Miller","SG",78,82,55,70,68,60,55,NA,NA,NA
"1330",NA,"James Jones","SF",78,87,52,57,62,51,38,NA,NA,NA
"1331",NA,"Leon Powe","C",78,46,69,37,68,67,86,NA,NA,NA
"1332",NA,"Damon Stoudamire","PG",78,81,48,83,75,51,39,NA,NA,NA
"1333",NA,"Scott Wedman","SF",78,76,57,47,73,68,48,NA,NA,NA
"1334",NA,"Paul Pierce","SF",78,75,63,64,68,67,51,NA,NA,NA
"1335",NA,"Dennis Scott","SF",78,85,61,59,69,64,41,NA,NA,NA
"1336",NA,"Jeremy Evans","PF",78,58,81,43,70,64,62,NA,NA,NA
"1337",NA,"Dennis Smith Jr.","PG",78,74,59,84,77,62,43,NA,NA,NA
"1338",NA,"Brandon Ingram","SF",78,76,72,65,75,65,51,NA,NA,NA
"1339",NA,"Andre Miller","PG",78,70,61,85,73,63,43,NA,NA,NA
"1340",NA,"Muggsy Bogues","PG",78,81,49,86,79,56,41,NA,NA,NA
"1341",NA,"Adonal Foyle","C",78,38,64,39,63,73,85,NA,NA,NA
"1342",NA,"Markieff Morris","PF",78,69,70,49,68,65,63,NA,NA,NA
