"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1013",NA,"Jaren Jackson Jr.","PF",85,68,79,38,75,87,61,NA,NA,NA
"1014",NA,"Luka Doncic","SF",85,81,65,68,80,66,64,NA,NA,NA
"1015",NA,"Nikola Mirotic","PF",85,81,75,57,72,60,85,NA,NA,NA
"1016",NA,"Herb Williams","C",85,62,83,43,57,74,91,NA,NA,NA
"1017",NA,"Kenyon Martin","PF",85,66,80,55,83,79,88,NA,NA,NA
"1018",NA,"Caron Butler","SF",85,82,71,76,82,68,42,NA,NA,NA
"1019",NA,"Ricky Rubio","PG",85,85,52,91,76,69,62,NA,NA,NA
"1020",NA,"Montrezl Harrell","C",85,57,88,46,74,76,68,NA,NA,NA
"1021",NA,"Josh Jackson","SF",85,71,75,60,78,82,69,NA,NA,NA
"1022",NA,"Ricky Pierce","SF",85,89,64,77,79,66,47,NA,NA,NA
"1023",NA,"Shareef Abdur-Rahim","PF",85,76,81,65,74,72,82,NA,NA,NA
"1024",NA,"Jason Maxiell","PF",85,66,82,45,80,79,86,NA,NA,NA
"1025",NA,"Bonzi Wells","SF",85,80,70,63,81,86,84,NA,NA,NA
"1026",NA,"Avery Johnson","PG",85,73,52,94,86,75,34,NA,NA,NA
"1027",NA,"Shawn Kemp","PF",85,52,82,42,75,71,86,NA,NA,NA
"1028",NA,"Toni Kukoc","SF",85,87,71,86,69,65,54,NA,NA,NA
"1029",NA,"Kevin Knox","SF",85,79,74,58,81,67,88,NA,NA,NA
"1030",NA,"John Collins","PF",85,78,82,57,78,62,86,NA,NA,NA
"1031",NA,"Wendell Carter JR.","C",85,76,79,58,74,75,74,NA,NA,NA
"1032",NA,"Scottie Pippen","SF",85,73,71,80,81,82,56,NA,NA,NA
"1033",NA,"Rick Fox","SF",85,75,65,71,82,85,48,NA,NA,NA
"1034",NA,"B.J. Armstrong","PG",85,88,52,83,77,61,40,NA,NA,NA
"1035",NA,"Jahlil Okafor","C",85,60,92,51,78,73,90,NA,NA,NA
"1036",NA,"Corey Brewer","SF",85,79,73,67,85,83,49,NA,NA,NA
"1037",NA,"Danny Manning","PF",85,70,83,62,81,75,83,NA,NA,NA
"1038",NA,"Penny Hardaway","PG",85,80,74,83,83,72,49,NA,NA,NA
"1039",NA,"Bob Dandridge","SF",85,75,68,69,79,76,73,NA,NA,NA
"1040",NA,"Marvin Bagley III","PF",85,79,82,50,80,69,74,NA,NA,NA
"1041",NA,"Sam Cassell","PG",85,84,60,84,77,67,40,NA,NA,NA
"1042",NA,"Wesley Matthews","SG",85,86,69,69,80,74,40,NA,NA,NA
"1043",NA,"Nicolas Batum","SF",85,82,69,83,80,78,68,NA,NA,NA
"1044",NA,"Christian Wood","PF",85,84,80,51,74,80,83,NA,NA,NA
"1045",NA,"P.J. Brown","C",85,56,72,43,68,83,90,NA,NA,NA
"1046",NA,"Dennis Smith JR.","PG",84,83,62,82,77,69,40,NA,NA,NA
"1047",NA,"Dikembe Mutombo","C",84,40,65,36,59,79,93,NA,NA,NA
"1048",NA,"Steve Mix","SF",84,75,76,59,72,75,79,NA,NA,NA
"1049",NA,"Enes Kanter","C",84,57,84,52,74,44,97,NA,NA,NA
"1050",NA,"Terrence Ross","SG",84,92,69,63,78,75,43,NA,NA,NA
"1051",NA,"Quentin Richardson","SG",84,85,64,70,80,64,44,NA,NA,NA
"1052",NA,"Josh Smith","PF",84,60,76,59,81,80,85,NA,NA,NA
"1053",NA,"Kyle Kuzma","PF",84,80,82,74,82,67,65,NA,NA,NA
"1054",NA,"Evan Fournier","SG",84,86,59,78,73,59,39,NA,NA,NA
"1055",NA,"Garrett Temple","SG",84,87,60,71,72,73,47,NA,NA,NA
"1056",NA,"Zach Lavine","SG",84,80,73,72,82,72,51,NA,NA,NA
"1057",NA,"E'Twaun Moore","SF",84,82,61,77,77,56,39,NA,NA,NA
"1058",NA,"Earl Monroe","PG",84,80,59,81,82,71,34,NA,NA,NA
"1059",NA,"Jeff Teague","PG",84,77,64,85,82,70,40,NA,NA,NA
"1060",NA,"Marcus Camby","C",84,59,69,38,74,81,88,NA,NA,NA
"1061",NA,"Nick Van Exel","PG",84,86,53,84,81,57,39,NA,NA,NA
"1062",NA,"Anthony Davis","PF",84,59,78,53,81,78,77,NA,NA,NA
"1063",NA,"Tyreke Evans","SF",84,76,64,87,75,59,56,NA,NA,NA
"1064",NA,"Jaylen Brown","SG",84,77,65,67,82,76,56,NA,NA,NA
"1065",NA,"Donovan Mitchell","SG",84,81,65,74,80,69,43,NA,NA,NA
"1066",NA,"Marc Gasol","C",84,72,75,60,62,75,76,NA,NA,NA
"1067",NA,"Hassan Whiteside","C",84,55,71,41,71,71,89,NA,NA,NA
"1068",NA,"Kyle Lowry","PG",84,80,55,84,83,72,52,NA,NA,NA
"1069",NA,"C.J. McCollum","SG",84,85,56,73,77,56,34,NA,NA,NA
"1070",NA,"Khris Middleton","SG",84,83,64,71,69,70,45,NA,NA,NA
"1071",NA,"Blake Griffin","PF",84,71,83,70,80,62,70,NA,NA,NA
"1072",NA,"Jrue Holiday","PG",84,83,55,77,73,78,39,NA,NA,NA
"1073",NA,"Derrick Coleman","PF",84,75,76,54,65,72,75,NA,NA,NA
"1074",NA,"Kevin Garnett","PF",84,69,73,60,65,77,76,NA,NA,NA
"1075",NA,"Ben Simmons","PF",84,60,80,82,87,72,73,NA,NA,NA
"1076",NA,"Clint Capela","C",84,48,77,34,70,74,88,NA,NA,NA
"1077",NA,"Steven Adams","C",84,45,71,41,67,76,86,NA,NA,NA
"1078",NA,"Bonzi Wells","SF",83,71,70,63,81,79,84,NA,NA,NA
"1079",NA,"Morris Peterson","SG",83,85,70,70,83,76,54,NA,NA,NA
"1080",NA,"Trenton Hassell","SG",83,77,70,73,77,76,47,NA,NA,NA
"1081",NA,"Craig Ehlo","SG",83,85,56,74,72,65,50,NA,NA,NA
"1082",NA,"Tom Sanders","PF",83,58,65,44,79,83,85,NA,NA,NA
"1083",NA,"David West","PF",83,67,72,51,64,71,84,NA,NA,NA
"1084",NA,"Kevin Willis","PF",83,60,80,31,62,64,86,NA,NA,NA
"1085",NA,"Jason Richardson","SG",83,80,79,67,81,72,63,NA,NA,NA
"1086",NA,"Mike Conley","PG",83,80,52,82,80,68,35,NA,NA,NA
"1087",NA,"Goran Dragic","PG",83,82,58,83,76,62,41,NA,NA,NA
"1088",NA,"Bob Lanier","C",83,66,77,62,69,71,77,NA,NA,NA
"1089",NA,"Tristan Thompson","C",83,44,76,56,72,69,96,NA,NA,NA
"1090",NA,"Corliss Williamson","SF",83,66,76,72,83,77,67,NA,NA,NA
"1091",NA,"Quinn Cook","PG",83,91,50,82,74,48,39,NA,NA,NA
"1092",NA,"Demarcus Cousins","C",83,67,81,59,67,64,79,NA,NA,NA
"1093",NA,"Caris Levert","SG",83,74,75,74,77,69,60,NA,NA,NA
"1094",NA,"Enes Kanter","C",83,56,83,48,68,46,95,NA,NA,NA
"1095",NA,"Nerlens Noel","C",83,46,77,43,73,78,92,NA,NA,NA
"1096",NA,"Kyle Korver","SG",83,90,51,63,70,62,43,NA,NA,NA
"1097",NA,"Joe Johnson","SF",83,81,70,79,80,63,47,NA,NA,NA
"1098",NA,"Detlef Schrempf","SF",83,80,71,71,65,66,56,NA,NA,NA
"1099",NA,"Clark Kellogg","PF",83,74,80,67,74,75,87,NA,NA,NA
"1100",NA,"Bill Bradley","SF",83,85,69,79,81,76,41,NA,NA,NA
"1101",NA,"Antonio McDyess","PF",83,61,81,36,68,72,85,NA,NA,NA
"1102",NA,"J.J Redick","SG",83,91,52,63,65,65,35,NA,NA,NA
"1103",NA,"Jason Terry","PG",83,87,59,81,76,60,35,NA,NA,NA
"1104",NA,"Emmanuel Mudiay","PG",83,79,68,84,84,69,43,NA,NA,NA
"1105",NA,"Bobby Portis","PF",83,82,76,49,69,64,77,NA,NA,NA
"1106",NA,"Zhou Qi","C",83,75,80,47,76,76,85,NA,NA,NA
"1107",NA,"Anthony Bowie","SG",83,86,62,78,76,68,43,NA,NA,NA
"1108",NA,"Trevor Ariza","SF",83,79,71,78,81,76,52,NA,NA,NA
"1109",NA,"A.C. Green","PF",83,67,71,48,75,79,79,NA,NA,NA
"1110",NA,"Danny Green","SG",83,82,58,64,74,80,43,NA,NA,NA
"1111",NA,"Kevin Huerter","SG",83,86,59,72,79,69,56,NA,NA,NA
"1112",NA,"Collin Sexton","PG",83,87,59,71,85,62,39,NA,NA,NA
"1113",NA,"Kenny Smith","PG",83,88,64,79,78,66,38,NA,NA,NA
"1114",NA,"Isaiah Rider","SG",83,84,76,67,79,64,54,NA,NA,NA
"1115",NA,"Daniel Theis","C",83,77,79,50,71,79,85,NA,NA,NA
"1116",NA,"Rajon Rondo","PG",83,62,57,87,84,76,61,NA,NA,NA
"1117",NA,"Reggie Bullock","SG",83,86,57,67,75,65,47,NA,NA,NA
"1118",NA,"Ivica Zubac","C",83,53,71,45,60,69,87,NA,NA,NA
"1119",NA,"Eric Snow","PG",83,67,68,88,75,79,50,NA,NA,NA
"1120",NA,"Darryl Dawkins","C",83,52,80,36,70,68,85,NA,NA,NA
"1121",NA,"Stacey King","C",83,61,76,51,75,77,86,NA,NA,NA
"1122",NA,"Steve Smith","SG",83,85,70,67,74,69,52,NA,NA,NA
"1123",NA,"Nene","PF",82,48,75,51,69,64,86,NA,NA,NA
"1124",NA,"Paul Pierce","SF",82,79,65,66,71,70,44,NA,NA,NA
"1125",NA,"Damon Stoudamire","PG",82,83,53,86,80,57,41,NA,NA,NA
"1126",NA,"Ron Harper","PG",82,76,63,75,81,80,50,NA,NA,NA
"1127",NA,"Grant Hill","SF",82,75,70,73,79,68,59,NA,NA,NA
"1128",NA,"Michael Finley","SF",82,77,72,72,76,64,54,NA,NA,NA
"1129",NA,"Dan Majerle","SG",82,78,62,68,80,76,47,NA,NA,NA
"1130",NA,"Shane Battier","SF",82,75,61,62,79,80,51,NA,NA,NA
"1131",NA,"Avery Bradley","SG",82,72,55,67,82,80,38,NA,NA,NA
"1132",NA,"Kurt Rambis","PF",82,51,64,48,65,79,91,NA,NA,NA
"1133",NA,"Jamychal Green","PF",82,78,77,47,73,70,82,NA,NA,NA
"1134",NA,"Bam Adebayo","C",82,48,75,38,74,69,86,NA,NA,NA
"1135",NA,"Kelenna Azubuike","SG",82,81,70,75,73,66,52,NA,NA,NA
"1136",NA,"Manute Bol","C",82,55,71,32,44,79,83,NA,NA,NA
"1137",NA,"Victor Oladipo","SG",82,75,66,73,79,75,44,NA,NA,NA
"1138",NA,"Jianlian Yi","PF",82,72,75,63,74,73,74,NA,NA,NA
"1139",NA,"Landry Shamet","SG",82,89,57,70,76,51,33,NA,NA,NA
"1140",NA,"Chuck Person","SF",82,79,70,71,77,69,70,NA,NA,NA
"1141",NA,"Shaquille O'Neal","C",82,41,74,53,63,77,78,NA,NA,NA
"1142",NA,"Allonzo Trier","SG",82,84,64,71,74,64,44,NA,NA,NA
"1143",NA,"James Edwards","C",82,66,78,29,63,61,83,NA,NA,NA
"1144",NA,"Nate McMillan","PG",82,76,57,84,84,89,66,NA,NA,NA
"1145",NA,"Dick Barnett","SG",82,81,65,70,75,67,53,NA,NA,NA
"1146",NA,"J.J Redick","SG",82,89,47,82,69,57,35,NA,NA,NA
"1147",NA,"Derrick Rose","PG",82,81,59,83,84,63,44,NA,NA,NA
"1148",NA,"Dirk Nowitzki","PF",82,82,71,54,57,58,68,NA,NA,NA
"1149",NA,"Ricky Pierce","SF",82,80,65,70,78,62,52,NA,NA,NA
"1150",NA,"Ryan Anderson","PF",82,85,74,47,57,62,68,NA,NA,NA
"1151",NA,"Earl Boykins","PG",82,87,55,85,81,63,34,NA,NA,NA
"1152",NA,"Laphonso Ellis","PF",82,68,79,56,80,77,77,NA,NA,NA
"1153",NA,"Tracy McGrady","SG",82,78,81,69,81,67,61,NA,NA,NA
"1154",NA,"Doug Christie","SG",82,81,60,79,74,73,52,NA,NA,NA
"1155",NA,"Louis Williams","SG",82,83,56,77,75,51,33,NA,NA,NA
"1156",NA,"Tobias Harris","PF",82,78,75,63,75,63,62,NA,NA,NA
"1157",NA,"Harrison Barnes","SF",82,76,69,64,77,61,58,NA,NA,NA
"1158",NA,"D'Angelo Russell","PG",82,81,60,79,77,57,49,NA,NA,NA
"1159",NA,"Gary Harris","SG",82,81,58,65,75,70,35,NA,NA,NA
"1160",NA,"Paul Millsap","PF",82,66,78,60,72,73,63,NA,NA,NA
"1161",NA,"Alonzo Mourning","C",82,56,75,36,70,77,81,NA,NA,NA
"1162",NA,"Mike Bibby","PG",82,82,57,84,76,64,44,NA,NA,NA
"1163",NA,"James Posey","SF",82,78,61,61,78,79,51,NA,NA,NA
"1164",NA,"Marc Gasol","C",82,70,74,60,60,74,75,NA,NA,NA
"1165",NA,"D.J. Augustin","PG",82,85,51,84,73,51,34,NA,NA,NA
"1166",NA,"Jay Williams","PG",82,81,60,82,85,65,43,NA,NA,NA
"1167",NA,"Tree Rollins","C",82,49,60,30,73,78,89,NA,NA,NA
"1168",NA,"Gary Payton","PG",82,77,57,77,71,78,40,NA,NA,NA
"1169",NA,"Wilson Chandler","SF",82,79,71,57,76,69,61,NA,NA,NA
"1170",NA,"Dennis Scott","SF",82,85,61,59,69,64,41,NA,NA,NA
"1171",NA,"Courtney Lee","SG",82,86,62,58,76,73,37,NA,NA,NA
"1172",NA,"Latrell Sprewell","SF",82,79,72,76,76,67,41,NA,NA,NA
"1173",NA,"Gordon Hayward","SF",82,73,64,74,81,69,62,NA,NA,NA
"1174",NA,"Channing Frye","PF",82,78,66,42,64,65,68,NA,NA,NA
"1175",NA,"Jarrett Jack","PG",82,86,55,84,74,58,42,NA,NA,NA
"1176",NA,"Rodney Rogers","PF",82,75,77,61,73,73,62,NA,NA,NA
"1177",NA,"Jonas Valanciunas","C",82,65,73,40,65,61,84,NA,NA,NA
"1178",NA,"Kyrie Irving","PG",82,82,58,80,78,58,45,NA,NA,NA
"1179",NA,"Damian Lillard","PG",82,81,61,79,82,57,55,NA,NA,NA
"1180",NA,"Stephen Curry","PG",82,83,55,79,79,59,48,NA,NA,NA
"1181",NA,"Otto Porter","SF",81,81,64,66,71,62,62,NA,NA,NA
"1182",NA,"Eric Gordon","SG",81,80,63,64,78,60,31,NA,NA,NA
"1183",NA,"Dennis Schroder","PG",81,79,53,84,77,57,34,NA,NA,NA
"1184",NA,"Andrew Wiggins","SF",81,72,67,60,81,64,44,NA,NA,NA
"1185",NA,"Alton Lister","C",81,44,68,39,55,73,89,NA,NA,NA
"1186",NA,"Darko Milicic","C",81,48,69,36,64,75,88,NA,NA,NA
"1187",NA,"Robert Horry","SF",81,73,71,60,70,72,69,NA,NA,NA
"1188",NA,"C.J. Miles","SF",81,82,62,67,70,66,43,NA,NA,NA
"1189",NA,"World B. Free","PG",81,84,68,83,84,68,41,NA,NA,NA
"1190",NA,"Lindsey Hunter","PG",81,83,51,80,81,64,37,NA,NA,NA
"1191",NA,"Javale McGee","C",81,38,74,34,67,73,91,NA,NA,NA
"1192",NA,"Devin Harris","PG",81,78,53,85,78,56,37,NA,NA,NA
"1193",NA,"Carl Landry","PF",81,66,73,39,68,65,82,NA,NA,NA
"1194",NA,"Sam Perkins","PF",81,76,70,42,63,70,81,NA,NA,NA
"1195",NA,"Shawn Marion","SF",81,69,75,57,76,75,82,NA,NA,NA
"1196",NA,"Jamal Murray","PG",81,84,54,83,74,55,42,NA,NA,NA
"1197",NA,"Aaron Gordon","PF",81,73,74,52,78,65,81,NA,NA,NA
"1198",NA,"Andrew Wiggins","SF",81,72,67,60,81,64,44,NA,NA,NA
"1199",NA,"Eric Bledsoe","PG",81,74,57,77,80,72,44,NA,NA,NA
"1200",NA,"Dwight Howard","C",81,48,75,38,72,70,83,NA,NA,NA
"1201",NA,"Jabari Parker","PF",81,76,80,60,78,62,57,NA,NA,NA
"1202",NA,"Lauri Markkanen","PF",81,76,68,52,65,55,78,NA,NA,NA
"1203",NA,"Danilo Gallinari","SF",81,81,67,58,67,58,52,NA,NA,NA
"1204",NA,"David Wesley","SG",81,84,56,74,77,65,40,NA,NA,NA
"1205",NA,"Brook Lopez","C",81,77,72,48,61,67,62,NA,NA,NA
"1206",NA,"Chandler Parsons","SF",81,75,69,75,74,70,56,NA,NA,NA
"1207",NA,"Nik Stauskas","SG",81,85,55,76,69,54,46,NA,NA,NA
"1208",NA,"Steve Kerr","PG",81,89,49,77,72,65,32,NA,NA,NA
"1209",NA,"Patrick Ewing","C",81,63,78,58,59,75,77,NA,NA,NA
"1210",NA,"Jamal Crawford","SG",81,81,58,69,74,58,33,NA,NA,NA
"1211",NA,"Tyrone Hill","PF",81,49,69,38,67,69,89,NA,NA,NA
"1212",NA,"Shawn Bradley","C",81,52,69,29,47,72,84,NA,NA,NA
"1213",NA,"Brian Shaw","PG",81,75,55,85,73,68,48,NA,NA,NA
"1214",NA,"Jamario Moon","SF",81,77,72,56,79,66,39,NA,NA,NA
"1215",NA,"Luol Deng","SF",81,77,65,53,76,77,54,NA,NA,NA
"1216",NA,"Aaron Brooks","PG",80,82,53,80,80,55,42,NA,NA,NA
"1217",NA,"Darius Miles","SF",80,61,71,59,84,64,70,NA,NA,NA
"1218",NA,"Zach Lavine","SG",80,76,67,77,76,54,47,NA,NA,NA
"1219",NA,"Nikola Vucevic","PG",80,71,72,49,60,57,76,NA,NA,NA
"1220",NA,"Brandon Ingram","SF",80,76,67,68,72,59,48,NA,NA,NA
"1221",NA,"Kyle Kuzma","PF",80,75,75,65,74,64,66,NA,NA,NA
"1222",NA,"Isaiah Thomas","PG",80,82,50,81,77,46,33,NA,NA,NA
"1223",NA,"Tyreke Evans","SG",80,76,59,79,75,58,56,NA,NA,NA
"1224",NA,"Julius Randle","PF",80,57,73,63,78,59,80,NA,NA,NA
"1225",NA,"Jalen Rose","SF",80,75,66,78,74,67,38,NA,NA,NA
"1226",NA,"Craig Hodges","PG",80,88,46,78,72,53,35,NA,NA,NA
"1227",NA,"Richard Jefferson","SF",80,76,70,69,77,71,47,NA,NA,NA
"1228",NA,"T.J. Warren","SF",80,71,66,64,71,60,51,NA,NA,NA
"1229",NA,"Deandre Ayton","C",79,64,73,53,74,67,79,NA,NA,NA
"1230",NA,"Jeff Teague","PG",79,75,56,81,77,65,34,NA,NA,NA
"1231",NA,"Carmelo Anthony","SF",79,75,68,63,77,63,54,NA,NA,NA
"1232",NA,"Pau Gasol","C",79,66,72,61,58,64,78,NA,NA,NA
"1233",NA,"Reggie Jackson","PG",79,75,58,81,77,59,47,NA,NA,NA
"1234",NA,"Serge Ibaka","PF",79,69,69,39,69,69,59,NA,NA,NA
"1235",NA,"Jusuf Nurkic","C",79,54,69,43,59,57,83,NA,NA,NA
"1236",NA,"Vince Carter","SF",79,77,70,74,75,73,69,NA,NA,NA
"1237",NA,"Stephen Jackson","SF",79,75,68,76,74,66,59,NA,NA,NA
"1238",NA,"Nikola Mirotic","PF",79,72,69,54,66,57,79,NA,NA,NA
"1239",NA,"Darren Collison","PG",79,79,50,78,75,62,37,NA,NA,NA
"1240",NA,"Bojan Bogdanovic","SF",79,80,60,54,68,61,42,NA,NA,NA
"1241",NA,"Myles Turner","C",79,69,66,38,65,65,75,NA,NA,NA
"1242",NA,"Domantas Sabonis","PF",79,63,69,41,59,51,85,NA,NA,NA
"1243",NA,"Evan Fournier","SG",79,82,56,69,66,56,36,NA,NA,NA
"1244",NA,"Enes Kanter","C",79,62,75,45,64,42,89,NA,NA,NA
"1245",NA,"Joe Ingles","SF",79,75,55,68,66,71,44,NA,NA,NA
"1246",NA,"Willie Cauley-Stein","C",79,56,69,46,71,68,79,NA,NA,NA
"1247",NA,"Buddy Hield","SG",79,82,53,62,72,58,48,NA,NA,NA
"1248",NA,"Derrick Favors","PF",79,51,75,48,70,67,70,NA,NA,NA
"1249",NA,"Terry Rozier III","PG",79,79,62,74,78,60,48,NA,NA,NA
"1250",NA,"John Collins","PF",79,62,75,47,72,57,80,NA,NA,NA
"1251",NA,"Bobby Portis","PF",79,68,66,50,64,53,79,NA,NA,NA
"1252",NA,"Brook Lopez","C",79,65,76,45,57,62,67,NA,NA,NA
"1253",NA,"Dario Saric","PF",79,72,68,68,69,56,72,NA,NA,NA
"1254",NA,"J.J Redick","SG",79,86,51,69,65,52,33,NA,NA,NA
"1255",NA,"Eric Bledsoe","PG",79,70,54,75,85,66,37,NA,NA,NA
"1256",NA,"Tyronn Lue","PG",79,79,55,82,75,67,45,NA,NA,NA
"1257",NA,"Sam Perkins","PF",79,72,69,42,63,70,76,NA,NA,NA
"1258",NA,"Thabo Sefolosha","SF",79,71,62,56,76,79,57,NA,NA,NA
"1259",NA,"Daequan Cook","SG",79,86,54,74,72,54,35,NA,NA,NA
"1260",NA,"Allen Iverson","SG",79,76,54,75,83,60,35,NA,NA,NA
"1261",NA,"Damon Jones","PG",79,87,59,68,76,64,46,NA,NA,NA
"1262",NA,"Jumaine Jones","SF",79,67,72,51,71,70,80,NA,NA,NA
"1263",NA,"Ben Wallace","C",79,35,58,40,72,84,86,NA,NA,NA
"1264",NA,"Sam Cassell","PG",79,79,57,79,73,62,35,NA,NA,NA
"1265",NA,"Donyell Marshall","PF",79,79,71,47,67,58,72,NA,NA,NA
"1266",NA,"Mychal Thompson","C",79,58,71,48,55,76,77,NA,NA,NA
"1267",NA,"Horace Grant","PF",79,56,71,42,64,74,72,NA,NA,NA
"1268",NA,"Ron Harper","PG",79,73,62,72,79,78,50,NA,NA,NA
"1269",NA,"Bo Outlaw","PF",79,68,72,48,71,72,77,NA,NA,NA
"1270",NA,"Phil Jackson","PF",79,63,66,51,66,73,81,NA,NA,NA
"1271",NA,"Hubert Davis","SG",79,85,60,67,70,63,39,NA,NA,NA
"1272",NA,"Charlie Ward","PG",79,73,52,78,83,81,50,NA,NA,NA
"1273",NA,"Mark Jackson","PG",79,75,55,89,73,69,36,NA,NA,NA
"1274",NA,"Al Harrington","PF",79,80,70,63,76,69,73,NA,NA,NA
"1275",NA,"Travis Best","PG",79,69,61,87,75,70,41,NA,NA,NA
"1276",NA,"Jerry Stackhouse","SG",79,80,67,67,73,61,46,NA,NA,NA
"1277",NA,"Terrance Ross","SF",79,76,70,56,78,60,39,NA,NA,NA
"1278",NA,"Brian Grant","PF",79,59,62,38,64,67,84,NA,NA,NA
"1279",NA,"Jarrett Jack","PG",79,81,53,82,74,58,42,NA,NA,NA
"1280",NA,"Arron Afflalo","SG",79,80,62,62,77,69,42,NA,NA,NA
"1281",NA,"Robert Pack","PG",79,66,65,86,82,54,41,NA,NA,NA
"1282",NA,"Steven Hunter","C",79,48,74,51,75,74,76,NA,NA,NA
"1283",NA,"Ray Allen","SG",79,84,62,60,72,63,42,NA,NA,NA
"1284",NA,"Aaron Mckie","PG",79,83,65,79,76,67,46,NA,NA,NA
"1285",NA,"John Paxson","PG",79,86,48,82,77,63,35,NA,NA,NA
"1286",NA,"Henry Bibby","PG",79,81,54,76,74,65,38,NA,NA,NA
"1287",NA,"Muggsy Bogues","PG",79,79,49,87,78,58,42,NA,NA,NA
"1288",NA,"Nick Young","SF",79,77,67,62,73,63,39,NA,NA,NA
"1289",NA,"Isaiah Rider","SG",79,77,71,71,77,61,50,NA,NA,NA
"1290",NA,"Drazen Petrovic","SG",79,88,56,62,68,54,41,NA,NA,NA
"1291",NA,"Danny Ainge","SG",78,84,50,75,67,60,47,NA,NA,NA
"1292",NA,"Brendan Haywood","C",78,43,67,37,65,67,85,NA,NA,NA
"1293",NA,"Elton Brand","C",78,57,72,43,68,69,82,NA,NA,NA
"1294",NA,"Jamal Crawford","SG",78,77,57,69,74,58,33,NA,NA,NA
"1295",NA,"Craig Hodges","PG",78,87,45,76,70,51,33,NA,NA,NA
"1296",NA,"Rashard Lewis","PF",78,81,64,66,74,63,47,NA,NA,NA
"1297",NA,"Joel Anthony","C",78,48,69,53,69,76,80,NA,NA,NA
"1298",NA,"Jared Dudley","PF",78,77,61,67,70,76,57,NA,NA,NA
"1299",NA,"Jannero Pargo","PG",78,85,56,72,76,63,42,NA,NA,NA
"1300",NA,"Bobby Jackson","PG",78,80,51,82,74,53,45,NA,NA,NA
"1301",NA,"Charles Oakley","PF",78,74,60,51,66,77,76,NA,NA,NA
"1302",NA,"Darvin Ham","SF",78,67,70,54,83,69,63,NA,NA,NA
"1303",NA,"Alton Lister","C",78,41,61,41,56,70,87,NA,NA,NA
"1304",NA,"Toni Kukoc","SF",78,78,66,68,63,58,53,NA,NA,NA
"1305",NA,"Walt Williams","SF",78,76,61,61,66,66,54,NA,NA,NA
"1306",NA,"Sarunas Marciulionis","SG",78,76,62,62,84,63,47,NA,NA,NA
"1307",NA,"Dee Brown","PG",78,76,67,75,75,64,42,NA,NA,NA
"1308",NA,"Shawn Bradley","C",78,51,67,26,46,70,80,NA,NA,NA
"1309",NA,"Darko Milicic","C",78,45,66,34,59,73,80,NA,NA,NA
"1310",NA,"Todd MacCulloch","C",78,50,67,38,52,62,88,NA,NA,NA
"1311",NA,"Andrei Kirilenko","PF",78,74,70,46,68,78,61,NA,NA,NA
"1312",NA,"Brian Scalabrine","PF",78,83,61,62,61,55,60,NA,NA,NA
"1313",NA,"Kendrick Perkins","C",78,45,73,44,62,73,77,NA,NA,NA
"1314",NA,"Leon Powe","C",78,46,71,39,70,68,85,NA,NA,NA
"1315",NA,"Tony Allen","SG",78,50,66,55,77,86,58,NA,NA,NA
"1316",NA,"Klay Thompson","SG",78,80,58,60,77,71,37,NA,NA,NA
"1317",NA,"Omer Asik","C",78,44,70,44,66,67,89,NA,NA,NA
"1318",NA,"Robert Horry","SF",78,72,71,60,69,69,65,NA,NA,NA
"1319",NA,"Boban Marjanovic","C",78,49,67,34,51,59,92,NA,NA,NA
"1320",NA,"Vinny Del Negro","SG",78,83,49,74,70,63,36,NA,NA,NA
"1321",NA,"Tracy McGrady","SG",78,73,67,75,77,69,56,NA,NA,NA
"1322",NA,"John Salley","PF",78,53,71,47,69,71,75,NA,NA,NA
"1323",NA,"Marvin Williams","PF",78,70,69,58,71,63,65,NA,NA,NA
"1324",NA,"Demarre Carroll","SF",78,72,67,61,69,73,64,NA,NA,NA
"1325",NA,"Reggie Williams","SF",78,75,67,70,71,69,51,NA,NA,NA
"1326",NA,"Brent Barry","SF",78,78,60,63,74,65,47,NA,NA,NA
"1327",NA,"Robert Covington","SF",78,64,55,56,70,79,50,NA,NA,NA
"1328",NA,"Malcolm Brogdon","PG",78,82,59,75,75,66,42,NA,NA,NA
"1329",NA,"Kris Dunn","PG",78,72,58,80,77,71,46,NA,NA,NA
"1330",NA,"Jeremy Lin","PG",78,77,54,74,73,61,42,NA,NA,NA
"1331",NA,"Taurean Prince","SF",78,74,66,60,75,63,56,NA,NA,NA
"1332",NA,"Josh Richardson","SF",78,78,60,58,72,74,39,NA,NA,NA
"1333",NA,"Jarren Jackson JR.","PF",78,64,70,35,69,74,61,NA,NA,NA
"1334",NA,"Patrick Beverley","PG",78,64,48,71,81,74,44,NA,NA,NA
"1335",NA,"Marcus Smart","SG",78,60,53,75,79,75,45,NA,NA,NA
"1336",NA,"Jeremy Lamb","SG",78,77,60,69,71,56,51,NA,NA,NA
"1337",NA,"Zach Randolph","PF",78,68,67,50,59,61,72,NA,NA,NA
"1338",NA,"Tim Hardaway Jr.","SG",78,79,57,69,69,53,36,NA,NA,NA
"1339",NA,"Marvin Bagley III","PF",78,65,74,47,75,57,78,NA,NA,NA
"1340",NA,"Lonzo Ball","PG",78,64,53,83,75,72,58,NA,NA,NA
"1341",NA,"Dirk Nowitzki","PF",78,80,67,53,51,50,60,NA,NA,NA
"1342",NA,"Will Barton","SG",78,72,61,73,70,65,49,NA,NA,NA
